scan,rater_1,rater_2,rater_3,rater_4
sub-wrap0540_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0541_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0541_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0541_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0543_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0545_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0547_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0547_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0547_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0547_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0554_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0556_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0557_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0557_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0559_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0561_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0561_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0561_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0561_ses-year4_acq-SPGR_,maybe,yes,yes,no
sub-wrap0562_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0562_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0562_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0562_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0563_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0563_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0563_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0563_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0563_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0563_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0566_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0566_ses-year2_acq-unknown_,yes,yes,yes,maybe
sub-wrap0567_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0567_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0567_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0567_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0567_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0567_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0569_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0569_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0569_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0569_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0577_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0577_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0577_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0577_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0577_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0577_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0578_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0578_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0578_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0579_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0579_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0579_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0579_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0582_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0582_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0582_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0583_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0583_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0583_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0583_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0583_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0586_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0586_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0587_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0587_ses-year2_acq-SPGR_,yes,yes,yes,no
sub-wrap0588_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0588_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0589_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0589_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0589_ses-year3_acq-unknown_,yes,yes,yes,maybe
sub-wrap0589_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0591_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0591_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0591_ses-year4_acq-unknown_,yes,yes,yes,maybe
sub-wrap0591_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0591_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0594_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0595_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0598_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0602_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0606_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0607_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0607_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0607_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0607_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0607_ses-year5_acq-unknown_,maybe,yes,yes,no
sub-wrap0609_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0609_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0609_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0609_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0610_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0610_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0610_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0614_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0614_ses-year2_acq-SPGR_,yes,yes,yes,no
sub-wrap0614_ses-year3_acq-unknown_,yes,yes,yes,maybe
sub-wrap0614_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0616_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0616_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0616_ses-year4_acq-unknown_,yes,yes,maybe,maybe
sub-wrap0616_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0616_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0619_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0619_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0621_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0621_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0624_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0624_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0627_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0628_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0629_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0629_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0633_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0633_ses-year2_acq-SPGR_,maybe,yes,yes,no
sub-wrap0633_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0635_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0636_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0636_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0636_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0637_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0638_ses-year2_acq-unknown_,yes,yes,yes,maybe
sub-wrap0639_ses-baseline_acq-unknown_,yes,yes,maybe,yes
sub-wrap0639_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0640_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0640_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0640_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0647_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0649_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0649_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0649_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0649_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0650_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0650_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0650_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0651_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0651_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0652_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0654_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0656_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0657_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0660_ses-baseline_acq-unknown_run-1,yes,yes,yes,yes
sub-wrap0660_ses-baseline_acq-unknown_run-2,yes,yes,yes,yes
sub-wrap0662_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0666_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0671_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0671_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0677_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0677_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0677_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0677_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0680_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0683_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0683_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0684_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0684_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0684_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0684_ses-year4_acq-unknown_,yes,yes,maybe,maybe
sub-wrap0684_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0684_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap0686_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0686_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0689_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0689_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0689_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0689_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0689_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0689_ses-year7_acq-unknown_,yes,yes,yes,yes
sub-wrap0689_ses-year8_acq-SPGR_,yes,yes,yes,yes
sub-wrap0690_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0690_ses-year2_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0690_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0692_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0692_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0693_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0695_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0695_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0695_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0695_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0695_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0695_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0696_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0696_ses-year3_acq-SPGR_,maybe,yes,yes,yes
sub-wrap0696_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0696_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0696_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0697_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0697_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0697_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0697_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0698_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0699_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0699_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0699_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0699_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0699_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0699_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0700_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0700_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0701_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0701_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0701_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0702_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0702_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0702_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0702_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0702_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0702_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0702_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap0703_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0705_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0705_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0705_ses-year3_acq-unknown_run-1,yes,yes,yes,yes
sub-wrap0705_ses-year3_acq-unknown_run-2,yes,yes,yes,yes
sub-wrap0705_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0706_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0707_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0707_ses-year2_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0707_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0707_ses-year4_acq-unknown_,yes,yes,yes,maybe
sub-wrap0707_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0707_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0708_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0708_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0708_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0708_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0709_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0709_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0710_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0710_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0710_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0711_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0711_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0711_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0715_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0715_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0715_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0718_ses-baseline_acq-SPGR_run-1,maybe,yes,yes,no
sub-wrap0718_ses-baseline_acq-SPGR_run-2,maybe,yes,yes,maybe
sub-wrap0719_ses-baseline_acq-SPGR_,maybe,yes,yes,maybe
sub-wrap0719_ses-year2_acq-SPGR_,yes,yes,yes,no
sub-wrap0719_ses-year3_acq-SPGR_,yes,yes,yes,no
sub-wrap0719_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0719_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0719_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0720_ses-baseline_acq-SPGR_,yes,yes,maybe,yes
sub-wrap0720_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0720_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0720_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0720_ses-year5_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0720_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0720_ses-year7_acq-unknown_,yes,yes,yes,yes
sub-wrap0720_ses-year8_acq-SPGR_,yes,yes,yes,yes
sub-wrap0721_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0722_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0723_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0723_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0723_ses-year3_acq-unknown_,yes,maybe,yes,maybe
sub-wrap0723_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0723_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0724_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0724_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0725_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0725_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0725_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0725_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0725_ses-year5_acq-unknown_,yes,yes,yes,maybe
sub-wrap0725_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0726_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0726_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0726_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0726_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0727_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0731_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0731_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0731_ses-year3_acq-unknown_,yes,yes,yes,maybe
sub-wrap0731_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0731_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0732_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0732_ses-year2_acq-SPGR_,no,yes,yes,no
sub-wrap0734_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0740_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0740_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0740_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0741_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0741_ses-year2_acq-SPGR_,maybe,yes,yes,no
sub-wrap0741_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0743_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0744_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0744_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0745_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0747_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0747_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0749_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0756_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0756_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0757_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0760_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0760_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0760_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0761_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0761_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0761_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0764_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0764_ses-year2_acq-SPGR_run-1,yes,yes,yes,yes
sub-wrap0764_ses-year2_acq-SPGR_run-2,yes,yes,yes,yes
sub-wrap0764_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0764_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0766_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0766_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0766_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0770_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0770_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0770_ses-year3_acq-unknown_,yes,yes,yes,yes
