scan,rater_1,rater_2,rater_3,rater_4
sub-wrap0772_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0772_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0772_ses-year3_acq-unknown_,yes,yes,maybe,yes
sub-wrap0773_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0773_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0774_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0774_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0774_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0776_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0776_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0778_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0778_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0779_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0779_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0780_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0786_ses-baseline_acq-unknown_,yes,yes,yes,maybe
sub-wrap0789_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0791_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0791_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0791_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0791_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0791_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0791_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0798_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0799_ses-baseline_acq-SPGR_,maybe,yes,yes,maybe
sub-wrap0801_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0801_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0801_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0801_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0802_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0802_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0804_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0804_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0807_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0807_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0808_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0808_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0811_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0811_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0811_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0811_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0811_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0813_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0813_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0813_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0817_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0817_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0817_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0817_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0818_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0821_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0821_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0826_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0826_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0826_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0826_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0827_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0827_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0827_ses-year3_acq-unknown_,yes,yes,maybe,yes
sub-wrap0827_ses-year4_acq-unknown_run-1,yes,yes,yes,yes
sub-wrap0827_ses-year4_acq-unknown_run-2,yes,yes,yes,yes
sub-wrap0828_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0829_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0831_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0831_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0831_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0831_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0831_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0831_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0832_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0832_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0832_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0832_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0835_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0835_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0836_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrap0836_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0840_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0840_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0840_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0840_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0845_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0846_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0846_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0846_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0846_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0846_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0847_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0847_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0847_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0847_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0848_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0848_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0848_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0848_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0849_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0851_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0851_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0851_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0851_ses-year4_acq-unknown_,yes,yes,maybe,yes
sub-wrap0851_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0854_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0854_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0854_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0855_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0855_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0855_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0855_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0857_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0857_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0857_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0857_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0857_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0857_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0857_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap0859_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0859_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0859_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0859_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0860_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0860_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0860_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0860_ses-year4_acq-unknown_,no,yes,yes,no
sub-wrap0863_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0863_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0863_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0863_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0863_ses-year5_acq-unknown_,yes,yes,maybe,yes
sub-wrap0863_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0867_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0868_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0868_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0868_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0869_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0869_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0869_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0869_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0870_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0870_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0870_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0870_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0871_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0871_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0871_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0871_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0871_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0871_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0873_ses-baseline_acq-unknown_,yes,yes,yes,maybe
sub-wrap0873_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0875_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap0875_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0875_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0875_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0879_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0879_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0879_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0879_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0879_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0888_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0894_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0894_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0894_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0895_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0896_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0899_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0899_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0900_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0900_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0902_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0902_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0902_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0903_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0905_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0906_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0906_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0906_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0906_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0906_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0908_ses-baseline_acq-SPGR_,maybe,yes,yes,no
sub-wrap0908_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0910_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0911_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0912_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0915_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0915_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0915_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0916_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0916_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0916_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0916_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0916_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0916_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0916_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap0920_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0920_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0920_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0922_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0923_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0924_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0925_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0925_ses-year4_acq-unknown_,yes,yes,maybe,maybe
sub-wrap0925_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0925_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0925_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap0926_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0926_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0926_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0926_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0927_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0927_ses-year2_acq-SPGR_,maybe,yes,maybe,yes
sub-wrap0927_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0927_ses-year4_acq-unknown_,yes,yes,maybe,yes
sub-wrap0927_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0927_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap0927_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap0930_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0934_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0934_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0934_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0934_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0943_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0943_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0943_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0943_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap0944_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0944_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0944_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0944_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0944_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0946_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0946_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0946_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0946_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0946_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap0947_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0947_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0957_ses-baseline_acq-SPGR_run-1,yes,yes,yes,yes
sub-wrap0957_ses-baseline_acq-SPGR_run-2,yes,yes,yes,maybe
sub-wrap0957_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0957_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0959_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0963_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0964_ses-baseline_acq-unknown_,yes,yes,maybe,yes
sub-wrap0964_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0966_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0966_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0967_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0967_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0967_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0967_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0969_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0972_ses-baseline_acq-unknown_,maybe,yes,yes,yes
sub-wrap0973_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0977_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0978_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0983_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0983_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0983_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap0983_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap0983_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrap0983_ses-year6_acq-SPGR_,yes,yes,yes,yes
sub-wrap0986_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0986_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0986_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0988_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap0988_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0995_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0995_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0995_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap0996_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap0997_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap0997_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap0997_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap1000_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1000_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap1003_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap1003_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrap1004_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1004_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap1004_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap1005_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1005_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap1005_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap1005_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap1005_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap1005_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap1005_ses-year7_acq-SPGR_,yes,yes,yes,yes
sub-wrap1006_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap1009_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1009_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap1009_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap1009_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap1012_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1012_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap1012_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap1012_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrap1012_ses-year5_acq-SPGR_,yes,yes,yes,yes
sub-wrap1012_ses-year6_acq-unknown_,yes,yes,yes,yes
sub-wrap1019_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap1019_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrap1019_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap1020_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1020_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap1021_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap1021_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap1022_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1022_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrap1022_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrap1022_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrap1023_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrap1024_ses-baseline_acq-unknown_,yes,yes,yes,maybe
sub-wrap1026_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1030_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrap1038_ses-baseline_acq-SPGR_,yes,yes,yes,no
sub-wrap1038_ses-year2_acq-SPGR_,yes,yes,yes,maybe
